player,game_number,bet,payout,lifestyle_bonus,total_payout,lifestyle_bonuses,total_return,available_bank,cards_drawn,draw_order,card_stack,suit_counts,life,wild,death,super_death,longest_suit_count,simulation_payout,simulation_return,simulation_bank
p50,80,50,1.4,0.1,1.5,1,75.0,102840.0,7,"['super_life5', 'life1', 'life6', 'super_life3', 'life3', 'life7', 'death2']","{'suits': {1: ['life1'], 2: ['death2'], 3: ['super_life3', 'life3'], 4: [], 5: ['super_life5'], 6: ['life6'], 7: ['life7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 2, 4: 0, 5: 1, 6: 1, 7: 1, 8: 0, 9: 0, 10: 0}",6,0,1,0,2,2.4,120.0,105230.0
p100,80,100,1.4,0.1,1.5,1,150.0,105680.0,7,"['super_life5', 'life1', 'life6', 'super_life3', 'life3', 'life7', 'death2']","{'suits': {1: ['life1'], 2: ['death2'], 3: ['super_life3', 'life3'], 4: [], 5: ['super_life5'], 6: ['life6'], 7: ['life7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 2, 4: 0, 5: 1, 6: 1, 7: 1, 8: 0, 9: 0, 10: 0}",6,0,1,0,2,2.4,240.0,110460.0
p250,80,250,1.4,0.1,1.5,1,375.0,114200.0,7,"['super_life5', 'life1', 'life6', 'super_life3', 'life3', 'life7', 'death2']","{'suits': {1: ['life1'], 2: ['death2'], 3: ['super_life3', 'life3'], 4: [], 5: ['super_life5'], 6: ['life6'], 7: ['life7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 2, 4: 0, 5: 1, 6: 1, 7: 1, 8: 0, 9: 0, 10: 0}",6,0,1,0,2,2.4,600.0,126150.0
p10,81,10,3.7,1.5,5.2,2,52.0,100620.0,12,"['super_wild', 'life3', 'super_life7', 'life5', 'life6', 'super_life8', 'wild', 'life10', 'life5', 'super_life9', 'super_life3', 'death3']","{'suits': {1: [], 2: [], 3: ['life3', 'super_life3', 'death3', 'super_wild'], 4: [], 5: ['life5', 'life5', 'wild'], 6: ['life6'], 7: ['super_life7'], 8: ['super_life8'], 9: ['super_life9'], 10: ['life10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 4, 4: 0, 5: 3, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1}",9,2,1,0,4,5.2,52.0,101098.0
p20,81,20,3.7,1.5,5.2,2,104.0,101240.0,12,"['super_wild', 'life3', 'super_life7', 'life5', 'life6', 'super_life8', 'wild', 'life10', 'life5', 'super_life9', 'super_life3', 'death3']","{'suits': {1: [], 2: [], 3: ['life3', 'super_life3', 'death3', 'super_wild'], 4: [], 5: ['life5', 'life5', 'wild'], 6: ['life6'], 7: ['super_life7'], 8: ['super_life8'], 9: ['super_life9'], 10: ['life10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 4, 4: 0, 5: 3, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1}",9,2,1,0,4,5.2,104.0,102196.0
p50,81,50,3.7,1.5,5.2,2,260.0,103100.0,12,"['super_wild', 'life3', 'super_life7', 'life5', 'life6', 'super_life8', 'wild', 'life10', 'life5', 'super_life9', 'super_life3', 'death3']","{'suits': {1: [], 2: [], 3: ['life3', 'super_life3', 'death3', 'super_wild'], 4: [], 5: ['life5', 'life5', 'wild'], 6: ['life6'], 7: ['super_life7'], 8: ['super_life8'], 9: ['super_life9'], 10: ['life10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 4, 4: 0, 5: 3, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1}",9,2,1,0,4,5.2,260.0,105490.0
p100,81,100,3.7,1.5,5.2,2,520.0,106200.0,12,"['super_wild', 'life3', 'super_life7', 'life5', 'life6', 'super_life8', 'wild', 'life10', 'life5', 'super_life9', 'super_life3', 'death3']","{'suits': {1: [], 2: [], 3: ['life3', 'super_life3', 'death3', 'super_wild'], 4: [], 5: ['life5', 'life5', 'wild'], 6: ['life6'], 7: ['super_life7'], 8: ['super_life8'], 9: ['super_life9'], 10: ['life10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 4, 4: 0, 5: 3, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1}",9,2,1,0,4,5.2,520.0,110980.0
p250,81,250,3.7,1.5,5.2,2,1300.0,115500.0,12,"['super_wild', 'life3', 'super_life7', 'life5', 'life6', 'super_life8', 'wild', 'life10', 'life5', 'super_life9', 'super_life3', 'death3']","{'suits': {1: [], 2: [], 3: ['life3', 'super_life3', 'death3', 'super_wild'], 4: [], 5: ['life5', 'life5', 'wild'], 6: ['life6'], 7: ['super_life7'], 8: ['super_life8'], 9: ['super_life9'], 10: ['life10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 4, 4: 0, 5: 3, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1}",9,2,1,0,4,5.2,1300.0,127450.0
p10,82,10,0.0,0.0,0.0,2,0.0,100620.0,6,"['life2', 'life9', 'wild', 'life5', 'wild', 'super_death']","{'suits': {1: [], 2: ['life2', 'wild'], 3: [], 4: [], 5: ['life5'], 6: [], 7: [], 8: [], 9: ['life9', 'wild'], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 2, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 2, 10: 0}",3,2,1,1,2,1.7,17.0,101115.0
p20,82,20,0.0,0.0,0.0,2,0.0,101240.0,6,"['life2', 'life9', 'wild', 'life5', 'wild', 'super_death']","{'suits': {1: [], 2: ['life2', 'wild'], 3: [], 4: [], 5: ['life5'], 6: [], 7: [], 8: [], 9: ['life9', 'wild'], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 2, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 2, 10: 0}",3,2,1,1,2,1.7,34.0,102230.0
p50,82,50,0.0,0.0,0.0,2,0.0,103100.0,6,"['life2', 'life9', 'wild', 'life5', 'wild', 'super_death']","{'suits': {1: [], 2: ['life2', 'wild'], 3: [], 4: [], 5: ['life5'], 6: [], 7: [], 8: [], 9: ['life9', 'wild'], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 2, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 2, 10: 0}",3,2,1,1,2,1.7,85.0,105575.0
p100,82,100,0.0,0.0,0.0,2,0.0,106200.0,6,"['life2', 'life9', 'wild', 'life5', 'wild', 'super_death']","{'suits': {1: [], 2: ['life2', 'wild'], 3: [], 4: [], 5: ['life5'], 6: [], 7: [], 8: [], 9: ['life9', 'wild'], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 2, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 2, 10: 0}",3,2,1,1,2,1.7,170.0,111150.0
p250,82,250,0.0,0.0,0.0,2,0.0,115500.0,6,"['life2', 'life9', 'wild', 'life5', 'wild', 'super_death']","{'suits': {1: [], 2: ['life2', 'wild'], 3: [], 4: [], 5: ['life5'], 6: [], 7: [], 8: [], 9: ['life9', 'wild'], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 2, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 2, 10: 0}",3,2,1,1,2,1.7,425.0,127875.0
p10,83,10,0.0,0.0,0.0,3,0.0,100620.0,11,"['super_life2', 'life4', 'life2', 'life9', 'life1', 'life9', 'super_life7', 'life8', 'life7', 'life2', 'super_death']","{'suits': {1: ['life1'], 2: ['super_life2', 'life2', 'life2'], 3: [], 4: ['life4'], 5: [], 6: [], 7: ['super_life7', 'life7'], 8: ['life8'], 9: ['life9', 'life9'], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 3, 3: 0, 4: 1, 5: 0, 6: 0, 7: 2, 8: 1, 9: 2, 10: 0}",10,0,1,1,3,0.0,0.0,101115.0
p20,83,20,0.0,0.0,0.0,3,0.0,101240.0,11,"['super_life2', 'life4', 'life2', 'life9', 'life1', 'life9', 'super_life7', 'life8', 'life7', 'life2', 'super_death']","{'suits': {1: ['life1'], 2: ['super_life2', 'life2', 'life2'], 3: [], 4: ['life4'], 5: [], 6: [], 7: ['super_life7', 'life7'], 8: ['life8'], 9: ['life9', 'life9'], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 3, 3: 0, 4: 1, 5: 0, 6: 0, 7: 2, 8: 1, 9: 2, 10: 0}",10,0,1,1,3,0.0,0.0,102230.0
p50,83,50,0.0,0.0,0.0,3,0.0,103100.0,11,"['super_life2', 'life4', 'life2', 'life9', 'life1', 'life9', 'super_life7', 'life8', 'life7', 'life2', 'super_death']","{'suits': {1: ['life1'], 2: ['super_life2', 'life2', 'life2'], 3: [], 4: ['life4'], 5: [], 6: [], 7: ['super_life7', 'life7'], 8: ['life8'], 9: ['life9', 'life9'], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 3, 3: 0, 4: 1, 5: 0, 6: 0, 7: 2, 8: 1, 9: 2, 10: 0}",10,0,1,1,3,0.0,0.0,105575.0
p100,83,100,0.0,0.0,0.0,3,0.0,106200.0,11,"['super_life2', 'life4', 'life2', 'life9', 'life1', 'life9', 'super_life7', 'life8', 'life7', 'life2', 'super_death']","{'suits': {1: ['life1'], 2: ['super_life2', 'life2', 'life2'], 3: [], 4: ['life4'], 5: [], 6: [], 7: ['super_life7', 'life7'], 8: ['life8'], 9: ['life9', 'life9'], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 3, 3: 0, 4: 1, 5: 0, 6: 0, 7: 2, 8: 1, 9: 2, 10: 0}",10,0,1,1,3,0.0,0.0,111150.0
p250,83,250,0.0,0.0,0.0,3,0.0,115500.0,11,"['super_life2', 'life4', 'life2', 'life9', 'life1', 'life9', 'super_life7', 'life8', 'life7', 'life2', 'super_death']","{'suits': {1: ['life1'], 2: ['super_life2', 'life2', 'life2'], 3: [], 4: ['life4'], 5: [], 6: [], 7: ['super_life7', 'life7'], 8: ['life8'], 9: ['life9', 'life9'], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 3, 3: 0, 4: 1, 5: 0, 6: 0, 7: 2, 8: 1, 9: 2, 10: 0}",10,0,1,1,3,0.0,0.0,127875.0
p10,84,10,0.0,0.0,0.0,0,0.0,100620.0,4,"['life4', 'super_life1', 'life2', 'super_death']","{'suits': {1: ['super_life1'], 2: ['life2'], 3: [], 4: ['life4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 1, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",3,0,1,1,1,1.7,17.0,101132.0
p20,84,20,0.0,0.0,0.0,0,0.0,101240.0,4,"['life4', 'super_life1', 'life2', 'super_death']","{'suits': {1: ['super_life1'], 2: ['life2'], 3: [], 4: ['life4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 1, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",3,0,1,1,1,1.7,34.0,102264.0
p50,84,50,0.0,0.0,0.0,0,0.0,103100.0,4,"['life4', 'super_life1', 'life2', 'super_death']","{'suits': {1: ['super_life1'], 2: ['life2'], 3: [], 4: ['life4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 1, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",3,0,1,1,1,1.7,85.0,105660.0
p100,84,100,0.0,0.0,0.0,0,0.0,106200.0,4,"['life4', 'super_life1', 'life2', 'super_death']","{'suits': {1: ['super_life1'], 2: ['life2'], 3: [], 4: ['life4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 1, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",3,0,1,1,1,1.7,170.0,111320.0
p250,84,250,0.0,0.0,0.0,0,0.0,115500.0,4,"['life4', 'super_life1', 'life2', 'super_death']","{'suits': {1: ['super_life1'], 2: ['life2'], 3: [], 4: ['life4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 1, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",3,0,1,1,1,1.7,425.0,128300.0
p10,85,10,0.0,0.0,0.0,0,0.0,100620.0,2,"['life4', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,1,1,1.1,11.0,101143.0
p20,85,20,0.0,0.0,0.0,0,0.0,101240.0,2,"['life4', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,1,1,1.1,22.0,102286.0
p50,85,50,0.0,0.0,0.0,0,0.0,103100.0,2,"['life4', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,1,1,1.1,55.00000000000001,105715.0
p100,85,100,0.0,0.0,0.0,0,0.0,106200.0,2,"['life4', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,1,1,1.1,110.00000000000001,111430.0
p250,85,250,0.0,0.0,0.0,0,0.0,115500.0,2,"['life4', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,1,1,1.1,275.0,128575.0
p10,86,10,0.4,0.1,0.5,1,5.0,100625.0,4,"['life7', 'life8', 'wild', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: ['life7', 'wild'], 8: ['life8'], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 2, 8: 1, 9: 1, 10: 0}",2,1,1,0,2,1.4,14.0,101157.0
p20,86,20,0.4,0.1,0.5,1,10.0,101250.0,4,"['life7', 'life8', 'wild', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: ['life7', 'wild'], 8: ['life8'], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 2, 8: 1, 9: 1, 10: 0}",2,1,1,0,2,1.4,28.0,102314.0
p50,86,50,0.4,0.1,0.5,1,25.0,103125.0,4,"['life7', 'life8', 'wild', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: ['life7', 'wild'], 8: ['life8'], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 2, 8: 1, 9: 1, 10: 0}",2,1,1,0,2,1.4,70.0,105785.0
p100,86,100,0.4,0.1,0.5,1,50.0,106250.0,4,"['life7', 'life8', 'wild', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: ['life7', 'wild'], 8: ['life8'], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 2, 8: 1, 9: 1, 10: 0}",2,1,1,0,2,1.4,140.0,111570.0
p250,86,250,0.4,0.1,0.5,1,125.0,115625.0,4,"['life7', 'life8', 'wild', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: ['life7', 'wild'], 8: ['life8'], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 2, 8: 1, 9: 1, 10: 0}",2,1,1,0,2,1.4,350.0,128925.0
p10,87,10,0.6,0.0,0.6,0,6.0,100631.0,3,"['super_life5', 'life2', 'death7']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: ['super_life5'], 6: [], 7: ['death7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 1, 6: 0, 7: 1, 8: 0, 9: 0, 10: 0}",2,0,1,0,1,1.6,16.0,101173.0
p20,87,20,0.6,0.0,0.6,0,12.0,101262.0,3,"['super_life5', 'life2', 'death7']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: ['super_life5'], 6: [], 7: ['death7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 1, 6: 0, 7: 1, 8: 0, 9: 0, 10: 0}",2,0,1,0,1,1.6,32.0,102346.0
p50,87,50,0.6,0.0,0.6,0,30.0,103155.0,3,"['super_life5', 'life2', 'death7']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: ['super_life5'], 6: [], 7: ['death7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 1, 6: 0, 7: 1, 8: 0, 9: 0, 10: 0}",2,0,1,0,1,1.6,80.0,105865.0
p100,87,100,0.6,0.0,0.6,0,60.0,106310.0,3,"['super_life5', 'life2', 'death7']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: ['super_life5'], 6: [], 7: ['death7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 1, 6: 0, 7: 1, 8: 0, 9: 0, 10: 0}",2,0,1,0,1,1.6,160.0,111730.0
p250,87,250,0.6,0.0,0.6,0,150.0,115775.0,3,"['super_life5', 'life2', 'death7']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: ['super_life5'], 6: [], 7: ['death7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 1, 6: 0, 7: 1, 8: 0, 9: 0, 10: 0}",2,0,1,0,1,1.6,400.0,129325.0
p10,88,10,0.7,0.0,0.7,0,7.0,100638.0,4,"['super_life9', 'life6', 'life3', 'death8']","{'suits': {1: [], 2: [], 3: ['life3'], 4: [], 5: [], 6: ['life6'], 7: [], 8: ['death8'], 9: ['super_life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 1, 7: 0, 8: 1, 9: 1, 10: 0}",3,0,1,0,1,1.7,17.0,101190.0
p20,88,20,0.7,0.0,0.7,0,14.0,101276.0,4,"['super_life9', 'life6', 'life3', 'death8']","{'suits': {1: [], 2: [], 3: ['life3'], 4: [], 5: [], 6: ['life6'], 7: [], 8: ['death8'], 9: ['super_life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 1, 7: 0, 8: 1, 9: 1, 10: 0}",3,0,1,0,1,1.7,34.0,102380.0
p50,88,50,0.7,0.0,0.7,0,35.0,103190.0,4,"['super_life9', 'life6', 'life3', 'death8']","{'suits': {1: [], 2: [], 3: ['life3'], 4: [], 5: [], 6: ['life6'], 7: [], 8: ['death8'], 9: ['super_life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 1, 7: 0, 8: 1, 9: 1, 10: 0}",3,0,1,0,1,1.7,85.0,105950.0
p100,88,100,0.7,0.0,0.7,0,70.0,106380.0,4,"['super_life9', 'life6', 'life3', 'death8']","{'suits': {1: [], 2: [], 3: ['life3'], 4: [], 5: [], 6: ['life6'], 7: [], 8: ['death8'], 9: ['super_life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 1, 7: 0, 8: 1, 9: 1, 10: 0}",3,0,1,0,1,1.7,170.0,111900.0
p250,88,250,0.7,0.0,0.7,0,175.0,115950.0,4,"['super_life9', 'life6', 'life3', 'death8']","{'suits': {1: [], 2: [], 3: ['life3'], 4: [], 5: [], 6: ['life6'], 7: [], 8: ['death8'], 9: ['super_life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 1, 7: 0, 8: 1, 9: 1, 10: 0}",3,0,1,0,1,1.7,425.0,129750.0
p10,89,10,1.7,1.1,2.8,2,28.0,100666.0,9,"['super_life10', 'life4', 'life8', 'wild', 'super_life4', 'life6', 'life1', 'life4', 'death1']","{'suits': {1: ['life1', 'death1'], 2: [], 3: [], 4: ['life4', 'super_life4', 'life4', 'wild'], 5: [], 6: ['life6'], 7: [], 8: ['life8'], 9: [], 10: ['super_life10']}, 'wilds': [], 'super_death': []}","{1: 2, 2: 0, 3: 0, 4: 4, 5: 0, 6: 1, 7: 0, 8: 1, 9: 0, 10: 1}",7,1,1,0,4,2.8,28.0,101218.0
p20,89,20,1.7,1.1,2.8,2,56.0,101332.0,9,"['super_life10', 'life4', 'life8', 'wild', 'super_life4', 'life6', 'life1', 'life4', 'death1']","{'suits': {1: ['life1', 'death1'], 2: [], 3: [], 4: ['life4', 'super_life4', 'life4', 'wild'], 5: [], 6: ['life6'], 7: [], 8: ['life8'], 9: [], 10: ['super_life10']}, 'wilds': [], 'super_death': []}","{1: 2, 2: 0, 3: 0, 4: 4, 5: 0, 6: 1, 7: 0, 8: 1, 9: 0, 10: 1}",7,1,1,0,4,2.8,56.0,102436.0
p50,89,50,1.7,1.1,2.8,2,140.0,103330.0,9,"['super_life10', 'life4', 'life8', 'wild', 'super_life4', 'life6', 'life1', 'life4', 'death1']","{'suits': {1: ['life1', 'death1'], 2: [], 3: [], 4: ['life4', 'super_life4', 'life4', 'wild'], 5: [], 6: ['life6'], 7: [], 8: ['life8'], 9: [], 10: ['super_life10']}, 'wilds': [], 'super_death': []}","{1: 2, 2: 0, 3: 0, 4: 4, 5: 0, 6: 1, 7: 0, 8: 1, 9: 0, 10: 1}",7,1,1,0,4,2.8,140.0,106090.0
p100,89,100,1.7,1.1,2.8,2,280.0,106660.0,9,"['super_life10', 'life4', 'life8', 'wild', 'super_life4', 'life6', 'life1', 'life4', 'death1']","{'suits': {1: ['life1', 'death1'], 2: [], 3: [], 4: ['life4', 'super_life4', 'life4', 'wild'], 5: [], 6: ['life6'], 7: [], 8: ['life8'], 9: [], 10: ['super_life10']}, 'wilds': [], 'super_death': []}","{1: 2, 2: 0, 3: 0, 4: 4, 5: 0, 6: 1, 7: 0, 8: 1, 9: 0, 10: 1}",7,1,1,0,4,2.8,280.0,112180.0
p250,89,250,1.7,1.1,2.8,2,700.0,116650.0,9,"['super_life10', 'life4', 'life8', 'wild', 'super_life4', 'life6', 'life1', 'life4', 'death1']","{'suits': {1: ['life1', 'death1'], 2: [], 3: [], 4: ['life4', 'super_life4', 'life4', 'wild'], 5: [], 6: ['life6'], 7: [], 8: ['life8'], 9: [], 10: ['super_life10']}, 'wilds': [], 'super_death': []}","{1: 2, 2: 0, 3: 0, 4: 4, 5: 0, 6: 1, 7: 0, 8: 1, 9: 0, 10: 1}",7,1,1,0,4,2.8,700.0,130450.0
p10,90,10,1.8,1.2,3.0,3,30.0,100696.0,10,"['life3', 'life7', 'life4', 'super_wild', 'life1', 'life7', 'life4', 'life1', 'life8', 'death7']","{'suits': {1: ['life1', 'life1'], 2: [], 3: ['life3'], 4: ['life4', 'life4'], 5: [], 6: [], 7: ['life7', 'life7', 'death7', 'super_wild'], 8: ['life8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 2, 2: 0, 3: 1, 4: 2, 5: 0, 6: 0, 7: 4, 8: 1, 9: 0, 10: 0}",8,1,1,0,4,3.0,30.0,101248.0
p20,90,20,1.8,1.2,3.0,3,60.0,101392.0,10,"['life3', 'life7', 'life4', 'super_wild', 'life1', 'life7', 'life4', 'life1', 'life8', 'death7']","{'suits': {1: ['life1', 'life1'], 2: [], 3: ['life3'], 4: ['life4', 'life4'], 5: [], 6: [], 7: ['life7', 'life7', 'death7', 'super_wild'], 8: ['life8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 2, 2: 0, 3: 1, 4: 2, 5: 0, 6: 0, 7: 4, 8: 1, 9: 0, 10: 0}",8,1,1,0,4,3.0,60.0,102496.0
p50,90,50,1.8,1.2,3.0,3,150.0,103480.0,10,"['life3', 'life7', 'life4', 'super_wild', 'life1', 'life7', 'life4', 'life1', 'life8', 'death7']","{'suits': {1: ['life1', 'life1'], 2: [], 3: ['life3'], 4: ['life4', 'life4'], 5: [], 6: [], 7: ['life7', 'life7', 'death7', 'super_wild'], 8: ['life8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 2, 2: 0, 3: 1, 4: 2, 5: 0, 6: 0, 7: 4, 8: 1, 9: 0, 10: 0}",8,1,1,0,4,3.0,150.0,106240.0
p100,90,100,1.8,1.2,3.0,3,300.0,106960.0,10,"['life3', 'life7', 'life4', 'super_wild', 'life1', 'life7', 'life4', 'life1', 'life8', 'death7']","{'suits': {1: ['life1', 'life1'], 2: [], 3: ['life3'], 4: ['life4', 'life4'], 5: [], 6: [], 7: ['life7', 'life7', 'death7', 'super_wild'], 8: ['life8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 2, 2: 0, 3: 1, 4: 2, 5: 0, 6: 0, 7: 4, 8: 1, 9: 0, 10: 0}",8,1,1,0,4,3.0,300.0,112480.0
p250,90,250,1.8,1.2,3.0,3,750.0,117400.0,10,"['life3', 'life7', 'life4', 'super_wild', 'life1', 'life7', 'life4', 'life1', 'life8', 'death7']","{'suits': {1: ['life1', 'life1'], 2: [], 3: ['life3'], 4: ['life4', 'life4'], 5: [], 6: [], 7: ['life7', 'life7', 'death7', 'super_wild'], 8: ['life8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 2, 2: 0, 3: 1, 4: 2, 5: 0, 6: 0, 7: 4, 8: 1, 9: 0, 10: 0}",8,1,1,0,4,3.0,750.0,131200.0
